,start_time,end_time,trip_duration,start_station_id,start_station_name,end_station_id,end_station_name,usertype,gender,start_lat,start_lng,end_lat,end_lng,rideable_type,start_city,start_landmark,end_city,end_landmark,start_date,end_date,start_dpcapacity,end_dpcapacity,age,st_hour,st_minute,st_second,ed_hour,ed_minute,ed_second,st_year,st_month,st_day,ed_year,ed_month,ed_day
98,3:30:00,4:11:00,2433,TA1305000011,Michigan Ave & Lake St,TA1305000011,Michigan Ave & Lake St,0,-1,41.88605812,-87.62428934,41.88605812,-87.62428934,0,0,43,0,43,28/06/2013,28/06/2013,34,34,-1,3,30,0,4,11,0,2013,6,28,2013,6,28
99,5:11:00,5:26:00,951,72,Wabash Ave & 16th St,179,Martin Luther King Dr & Oakwood Blvd,0,-1,41.86012138,-87.62772919,41.82256,-87.61615,0,0,148,0,420,28/06/2013,28/06/2013,37,15,-1,5,11,0,5,26,0,2013,6,28,2013,6,28
100,5:48:00,6:02:00,857,TA1305000005,Dearborn St & Adams St,90,Millennium Park,0,-1,41.87935636,-87.62979104,41.8810317,-87.62408432,0,0,20,0,8,28/06/2013,28/06/2013,15,45,-1,5,48,0,6,2,0,2013,6,28,2013,6,28
101,5:55:00,6:23:00,1645,76,DuSable Lake Shore Dr & Monroe St,76,DuSable Lake Shore Dr & Monroe St,0,-1,41.88105,-87.61697,41.88105,-87.61697,0,0,300,0,300,28/06/2013,28/06/2013,39,39,-1,5,55,0,6,23,0,2013,6,28,2013,6,28
102,6:01:00,6:22:00,1285,61,Wood St & Milwaukee Ave,TA1305000003,Fairbanks Ct & Grand Ave,0,-1,41.907655,-87.672552,41.89186,-87.62062,0,0,221,0,262,28/06/2013,28/06/2013,17,14,-1,6,1,0,6,22,0,2013,6,28,2013,6,28
103,6:07:00,6:24:00,1035,TA1305000041,Damen Ave & Pierce Ave,TA1305000032,Clinton St & Madison St,1,0,41.90939601,-87.67769193,41.8815824,-87.64127743,0,0,65,0,301,28/06/2013,28/06/2013,21,27,30,6,7,0,6,24,0,2013,6,28,2013,6,28
104,6:28:00,6:35:00,406,TA1305000001,Wabash Ave & Cermak Rd,TA1305000002,Wabash Ave & Roosevelt Rd,0,-1,41.85323876,-87.62533709,41.867173,-87.62595501,0,0,170,0,31,28/06/2013,28/06/2013,10,20,-1,6,28,0,6,35,0,2013,6,28,2013,6,28
105,6:31:00,6:45:00,827,75,Canal St & Jackson Blvd,TA1305000003,Fairbanks Ct & Grand Ave,1,0,41.87811421,-87.63997112,41.89186,-87.62062,0,0,138,0,262,28/06/2013,28/06/2013,50,14,41,6,31,0,6,45,0,2013,6,28,2013,6,28
106,6:33:00,6:49:00,984,WL-012,Clinton St & Washington Blvd,TA1305000002,Wabash Ave & Roosevelt Rd,1,0,41.88338,-87.64117,41.867173,-87.62595501,0,0,10,0,31,28/06/2013,28/06/2013,29,20,30,6,33,0,6,49,0,2013,6,28,2013,6,28
107,6:36:00,6:40:00,230,TA1306000009,Larrabee St & Kingsbury St,TA1305000020,Ogden Ave & Chicago Ave,1,0,41.897764,-87.642884,41.89636246,-87.65406127,0,0,12,0,44,28/06/2013,28/06/2013,43,19,35,6,36,0,6,40,0,2013,6,28,2013,6,28
108,6:39:00,7:08:00,1729,34,Cannon Dr & Fullerton Ave,WL-012,Clinton St & Washington Blvd,1,0,41.92675599,-87.63442878,41.88338,-87.64117,0,0,124,0,10,28/06/2013,28/06/2013,15,29,50,6,39,0,7,8,0,2013,6,28,2013,6,28
109,6:40:00,6:45:00,268,TA1305000020,Ogden Ave & Chicago Ave,29,Noble St & Milwaukee Ave,1,0,41.89636246,-87.65406127,41.90068,-87.6626,0,0,44,0,290,28/06/2013,28/06/2013,19,13,35,6,40,0,6,45,0,2013,6,28,2013,6,28
110,6:45:00,6:49:00,258,29,Noble St & Milwaukee Ave,17,Honore St & Division St,1,0,41.90068,-87.6626,41.90332,-87.67273,0,0,290,0,246,28/06/2013,28/06/2013,13,23,35,6,45,0,6,49,0,2013,6,28,2013,6,28
111,6:49:00,6:57:00,430,17,Honore St & Division St,16,Paulina Ave & North Ave,1,0,41.90332,-87.67273,41.910329,-87.672516,0,0,246,0,223,28/06/2013,28/06/2013,23,11,35,6,49,0,6,57,0,2013,6,28,2013,6,28
112,6:50:00,7:00:00,638,WL-012,Clinton St & Washington Blvd,75,Canal St & Jackson Blvd,1,0,41.88338,-87.64117,41.87811421,-87.63997112,0,0,10,0,138,28/06/2013,28/06/2013,29,50,64,6,50,0,7,0,0,2013,6,28,2013,6,28
113,6:57:00,7:03:00,348,16,Paulina Ave & North Ave,20,Sheffield Ave & Kingsbury St,1,0,41.910329,-87.672516,41.90959193,-87.65349723,0,0,223,0,154,28/06/2013,28/06/2013,11,14,35,6,57,0,7,3,0,2013,6,28,2013,6,28
114,6:58:00,7:21:00,1346,TA1305000002,Wabash Ave & Roosevelt Rd,TA1305000020,Ogden Ave & Chicago Ave,1,0,41.867173,-87.62595501,41.89636246,-87.65406127,0,0,31,0,44,28/06/2013,28/06/2013,20,19,30,6,58,0,7,21,0,2013,6,28,2013,6,28
115,7:06:00,7:50:00,2680,TA1307000121,Halsted St & Polk St,TA1305000020,Ogden Ave & Chicago Ave,1,1,41.87184,-87.64664,41.89636246,-87.65406127,0,0,27,0,44,28/06/2013,28/06/2013,19,19,44,7,6,0,7,50,0,2013,6,28,2013,6,28
116,7:08:00,7:12:00,271,SL-007,State St & Harrison St,TA1305000005,Dearborn St & Adams St,1,0,41.87395806,-87.62773949,41.87935636,-87.62979104,0,0,30,0,20,28/06/2013,28/06/2013,22,15,33,7,8,0,7,12,0,2013,6,28,2013,6,28
117,7:09:00,7:25:00,950,85,Michigan Ave & Oak St,TA1305000011,Michigan Ave & Lake St,1,0,41.90096039,-87.62377664,41.88605812,-87.62428934,0,0,42,0,43,28/06/2013,28/06/2013,21,34,29,7,9,0,7,25,0,2013,6,28,2013,6,28
118,7:10:00,7:28:00,1108,30,Ashland Ave & Augusta Blvd,WL-012,Clinton St & Washington Blvd,1,1,41.899643,-87.6677,41.88338,-87.64117,0,0,248,0,10,28/06/2013,28/06/2013,14,29,50,7,10,0,7,28,0,2013,6,28,2013,6,28
119,7:11:00,7:17:00,396,20,Sheffield Ave & Kingsbury St,TA1306000009,Larrabee St & Kingsbury St,1,0,41.90959193,-87.65349723,41.897764,-87.642884,0,0,154,0,12,28/06/2013,28/06/2013,14,43,35,7,11,0,7,17,0,2013,6,28,2013,6,28
120,7:11:00,7:39:00,1674,94,Lincoln Ave & Armitage Ave,TA1305000030,Clark St & Randolph St,1,0,41.918273,-87.638116,41.88457623,-87.63188991,0,0,146,0,5,28/06/2013,28/06/2013,19,42,31,7,11,0,7,39,0,2013,6,28,2013,6,28
121,7:12:00,7:28:00,984,94,Lincoln Ave & Armitage Ave,25,Michigan Ave & Pearson St,1,1,41.918273,-87.638116,41.89766,-87.62351,0,0,146,0,34,28/06/2013,28/06/2013,19,20,29,7,12,0,7,28,0,2013,6,28,2013,6,28
122,7:13:00,7:35:00,1336,26,McClurg Ct & Illinois St,TA1305000025,Franklin St & Jackson Blvd,0,-1,41.89102,-87.6173,41.87770796,-87.63532114,0,0,51,0,19,28/06/2013,28/06/2013,31,38,-1,7,13,0,7,35,0,2013,6,28,2013,6,28
123,7:19:00,7:22:00,207,TA1306000009,Larrabee St & Kingsbury St,31,Franklin St & Chicago Ave,1,0,41.897764,-87.642884,41.89680204,-87.63563839,0,0,12,0,17,28/06/2013,28/06/2013,43,22,36,7,19,0,7,22,0,2013,6,28,2013,6,28
124,7:19:00,7:26:00,422,TA1305000030,Clark St & Randolph St,TA1305000005,Dearborn St & Adams St,1,0,41.88457623,-87.63188991,41.87935636,-87.62979104,0,0,5,0,20,28/06/2013,28/06/2013,42,15,31,7,19,0,7,26,0,2013,6,28,2013,6,28
125,7:20:00,7:42:00,1337,TA1305000003,Fairbanks Ct & Grand Ave,TA1305000003,Fairbanks Ct & Grand Ave,1,0,41.89186,-87.62062,41.89186,-87.62062,0,0,262,0,262,28/06/2013,28/06/2013,14,14,41,7,20,0,7,42,0,2013,6,28,2013,6,28
126,7:21:00,7:35:00,844,25,Michigan Ave & Pearson St,TA1305000030,Clark St & Randolph St,1,1,41.89766,-87.62351,41.88457623,-87.63188991,0,0,34,0,5,28/06/2013,28/06/2013,20,42,34,7,21,0,7,35,0,2013,6,28,2013,6,28
127,7:23:00,7:40:00,1006,TA1306000016,Sheffield Ave & Fullerton Ave,TA1306000009,Larrabee St & Kingsbury St,1,0,41.92560188,-87.65370804,41.897764,-87.642884,0,0,60,0,12,28/06/2013,28/06/2013,25,43,49,7,23,0,7,40,0,2013,6,28,2013,6,28
128,7:24:00,7:35:00,673,TA1305000020,Ogden Ave & Chicago Ave,TA1305000041,Damen Ave & Pierce Ave,1,0,41.89636246,-87.65406127,41.90939601,-87.67769193,0,0,44,0,65,28/06/2013,28/06/2013,19,21,30,7,24,0,7,35,0,2013,6,28,2013,6,28
129,7:24:00,7:41:00,1063,WL-012,Clinton St & Washington Blvd,25,Michigan Ave & Pearson St,1,0,41.88338,-87.64117,41.89766,-87.62351,0,0,10,0,34,28/06/2013,28/06/2013,29,20,48,7,24,0,7,41,0,2013,6,28,2013,6,28
130,7:27:00,7:50:00,1409,15,Racine Ave & 18th St,TA1306000025,Racine Ave & Congress Pkwy,1,1,41.85818061,-87.65648665,41.87464,-87.65703,0,0,164,0,76,28/06/2013,28/06/2013,12,19,39,7,27,0,7,50,0,2013,6,28,2013,6,28
131,7:28:00,7:54:00,1508,94,Lincoln Ave & Armitage Ave,90,Millennium Park,1,1,41.918273,-87.638116,41.8810317,-87.62408432,0,0,146,0,8,28/06/2013,28/06/2013,19,45,45,7,28,0,7,54,0,2013,6,28,2013,6,28
132,7:30:00,8:02:00,1937,66,Clinton St & Lake St,TA1305000011,Michigan Ave & Lake St,1,0,41.88583274,-87.64138231,41.88605812,-87.62428934,0,0,21,0,43,28/06/2013,28/06/2013,22,34,56,7,30,0,8,2,0,2013,6,28,2013,6,28
133,7:32:00,7:43:00,680,166,Ashland Ave & Wrightwood Ave,TA1305000005,Dearborn St & Adams St,1,0,41.92883,-87.668507,41.87935636,-87.62979104,0,0,296,0,20,28/06/2013,28/06/2013,14,15,53,7,32,0,7,43,0,2013,6,28,2013,6,28
134,7:33:00,7:39:00,353,TA1305000011,Michigan Ave & Lake St,TA1305000030,Clark St & Randolph St,1,0,41.88605812,-87.62428934,41.88457623,-87.63188991,0,0,43,0,5,28/06/2013,28/06/2013,34,42,31,7,33,0,7,39,0,2013,6,28,2013,6,28
135,7:34:00,9:03:00,5322,34,Cannon Dr & Fullerton Ave,TA1305000011,Michigan Ave & Lake St,1,1,41.92675599,-87.63442878,41.88605812,-87.62428934,0,0,124,0,43,28/06/2013,28/06/2013,15,34,23,7,34,0,9,3,0,2013,6,28,2013,6,28
136,7:35:00,7:42:00,402,TA1305000032,Clinton St & Madison St,TA1305000025,Franklin St & Jackson Blvd,1,0,41.8815824,-87.64127743,41.87770796,-87.63532114,0,0,301,0,19,28/06/2013,28/06/2013,27,38,40,7,35,0,7,42,0,2013,6,28,2013,6,28
137,7:37:00,7:48:00,668,WL-012,Clinton St & Washington Blvd,TA1305000011,Michigan Ave & Lake St,0,-1,41.88338,-87.64117,41.88605812,-87.62428934,0,0,10,0,43,28/06/2013,28/06/2013,29,34,-1,7,37,0,7,48,0,2013,6,28,2013,6,28
138,7:40:00,8:02:00,1313,34,Cannon Dr & Fullerton Ave,25,Michigan Ave & Pearson St,1,0,41.92675599,-87.63442878,41.89766,-87.62351,0,0,124,0,34,28/06/2013,28/06/2013,15,20,29,7,40,0,8,2,0,2013,6,28,2013,6,28
139,7:43:00,7:48:00,282,TA1305000025,Franklin St & Jackson Blvd,TA1305000032,Clinton St & Madison St,1,0,41.87770796,-87.63532114,41.8815824,-87.64127743,0,0,19,0,301,28/06/2013,28/06/2013,38,27,61,7,43,0,7,48,0,2013,6,28,2013,6,28
140,7:46:00,7:55:00,572,75,Canal St & Jackson Blvd,TA1305000030,Clark St & Randolph St,1,0,41.87811421,-87.63997112,41.88457623,-87.63188991,0,0,138,0,5,28/06/2013,28/06/2013,50,42,35,7,46,0,7,55,0,2013,6,28,2013,6,28
141,7:51:00,8:00:00,565,WL-012,Clinton St & Washington Blvd,WL-011,Jefferson St & Monroe St,1,0,41.88338,-87.64117,41.880422,-87.642746,0,0,10,0,38,28/06/2013,28/06/2013,29,15,45,7,51,0,8,0,0,2013,6,28,2013,6,28
142,7:51:00,8:01:00,647,TA1306000025,Racine Ave & Congress Pkwy,15,Racine Ave & 18th St,1,1,41.87464,-87.65703,41.85818061,-87.65648665,0,0,76,0,164,28/06/2013,28/06/2013,19,12,39,7,51,0,8,1,0,2013,6,28,2013,6,28
143,7:51:00,8:04:00,802,17,Honore St & Division St,WL-012,Clinton St & Washington Blvd,1,0,41.90332,-87.67273,41.88338,-87.64117,0,0,246,0,10,28/06/2013,28/06/2013,23,29,29,7,51,0,8,4,0,2013,6,28,2013,6,28
144,7:52:00,8:10:00,1094,TA1306000016,Sheffield Ave & Fullerton Ave,WL-012,Clinton St & Washington Blvd,1,0,41.92560188,-87.65370804,41.88338,-87.64117,0,0,60,0,10,28/06/2013,28/06/2013,25,29,36,7,52,0,8,10,0,2013,6,28,2013,6,28
145,7:54:00,8:06:00,721,SL-007,State St & Harrison St,TA1305000011,Michigan Ave & Lake St,1,1,41.87395806,-87.62773949,41.88605812,-87.62428934,0,0,30,0,43,28/06/2013,28/06/2013,22,34,34,7,54,0,8,6,0,2013,6,28,2013,6,28
146,7:54:00,8:09:00,905,34,Cannon Dr & Fullerton Ave,TA1307000111,Franklin St & Lake St,1,1,41.92675599,-87.63442878,41.885837,-87.6355,0,0,124,0,272,28/06/2013,28/06/2013,15,26,32,7,54,0,8,9,0,2013,6,28,2013,6,28
147,7:55:00,8:23:00,1664,TA1309000061,Halsted St & Wrightwood Ave,WL-012,Clinton St & Washington Blvd,1,1,41.929143,-87.649077,41.88338,-87.64117,0,0,210,0,10,28/06/2013,28/06/2013,15,29,49,7,55,0,8,23,0,2013,6,28,2013,6,28
148,7:58:00,8:13:00,867,66,Clinton St & Lake St,26,McClurg Ct & Illinois St,1,0,41.88583274,-87.64138231,41.89102,-87.6173,0,0,21,0,51,28/06/2013,28/06/2013,22,31,31,7,58,0,8,13,0,2013,6,28,2013,6,28
149,7:58:00,8:13:00,881,66,Clinton St & Lake St,26,McClurg Ct & Illinois St,1,1,41.88583274,-87.64138231,41.89102,-87.6173,0,0,21,0,51,28/06/2013,28/06/2013,22,31,39,7,58,0,8,13,0,2013,6,28,2013,6,28
150,7:59:00,8:21:00,1303,TA1305000002,Wabash Ave & Roosevelt Rd,75,Canal St & Jackson Blvd,1,0,41.867173,-87.62595501,41.87811421,-87.63997112,0,0,31,0,138,28/06/2013,28/06/2013,20,50,40,7,59,0,8,21,0,2013,6,28,2013,6,28
151,8:01:00,8:16:00,906,WL-012,Clinton St & Washington Blvd,TA1305000005,Dearborn St & Adams St,1,0,41.88338,-87.64117,41.87935636,-87.62979104,0,0,10,0,20,28/06/2013,28/06/2013,29,15,37,8,1,0,8,16,0,2013,6,28,2013,6,28
152,8:03:00,8:15:00,738,TA1305000029,State St & Randolph St,66,Clinton St & Lake St,1,0,41.8847302,-87.62773357,41.88583274,-87.64138231,0,0,2,0,21,28/06/2013,28/06/2013,23,22,36,8,3,0,8,15,0,2013,6,28,2013,6,28
153,8:03:00,8:16:00,799,21,Aberdeen St & Jackson Blvd,TA1305000005,Dearborn St & Adams St,1,0,41.87772613,-87.65478743,41.87935636,-87.62979104,0,0,157,0,20,28/06/2013,28/06/2013,21,15,40,8,3,0,8,16,0,2013,6,28,2013,6,28
154,8:04:00,8:25:00,1260,TA1305000002,Wabash Ave & Roosevelt Rd,TA1305000030,Clark St & Randolph St,1,0,41.867173,-87.62595501,41.88457623,-87.63188991,0,0,31,0,5,28/06/2013,28/06/2013,20,42,43,8,4,0,8,25,0,2013,6,28,2013,6,28
155,8:05:00,8:25:00,1220,TA1305000002,Wabash Ave & Roosevelt Rd,50,Clark St & Ida B Wells Dr,1,1,41.867173,-87.62595501,41.87593267,-87.63058454,0,0,31,0,9,28/06/2013,28/06/2013,20,35,47,8,5,0,8,25,0,2013,6,28,2013,6,28
156,8:05:00,8:26:00,1244,17,Honore St & Division St,TA1305000025,Franklin St & Jackson Blvd,1,1,41.90332,-87.67273,41.87770796,-87.63532114,0,0,246,0,19,28/06/2013,28/06/2013,23,38,34,8,5,0,8,26,0,2013,6,28,2013,6,28
157,8:05:00,8:32:00,1648,75,Canal St & Jackson Blvd,25,Michigan Ave & Pearson St,1,1,41.87811421,-87.63997112,41.89766,-87.62351,0,0,138,0,34,28/06/2013,28/06/2013,50,20,42,8,5,0,8,32,0,2013,6,28,2013,6,28
158,8:06:00,8:19:00,782,WL-012,Clinton St & Washington Blvd,TA1309000061,Halsted St & Wrightwood Ave,1,0,41.88338,-87.64117,41.929143,-87.649077,0,0,10,0,210,28/06/2013,28/06/2013,29,15,18,8,6,0,8,19,0,2013,6,28,2013,6,28
159,8:08:00,8:15:00,476,TA1305000002,Wabash Ave & Roosevelt Rd,45,Michigan Ave & Ida B Wells Dr,1,0,41.867173,-87.62595501,41.8760656,-87.62443336,0,0,31,0,40,28/06/2013,28/06/2013,20,14,32,8,8,0,8,15,0,2013,6,28,2013,6,28
160,8:08:00,8:28:00,1249,29,Noble St & Milwaukee Ave,TA1305000003,Fairbanks Ct & Grand Ave,1,0,41.90068,-87.6626,41.89186,-87.62062,0,0,290,0,262,28/06/2013,28/06/2013,13,14,29,8,8,0,8,28,0,2013,6,28,2013,6,28
161,8:09:00,8:25:00,958,58,Ashland Ave & Armitage Ave,TA1306000008,Larrabee St & North Ave,1,0,41.91785887,-87.668919,41.91021,-87.6435,0,0,25,0,174,28/06/2013,28/06/2013,15,16,45,8,9,0,8,25,0,2013,6,28,2013,6,28
162,8:10:00,8:14:00,263,TA1305000030,Clark St & Randolph St,TA1305000005,Dearborn St & Adams St,1,0,41.88457623,-87.63188991,41.87935636,-87.62979104,0,0,5,0,20,28/06/2013,28/06/2013,42,15,33,8,10,0,8,14,0,2013,6,28,2013,6,28
163,8:10:00,8:28:00,1061,74,Kingsbury St & Erie St,TA1305000005,Dearborn St & Adams St,1,0,41.89384315,-87.64185116,41.87935636,-87.62979104,0,0,265,0,20,28/06/2013,28/06/2013,23,15,31,8,10,0,8,28,0,2013,6,28,2013,6,28
164,8:11:00,8:43:00,1883,26,McClurg Ct & Illinois St,TA1305000025,Franklin St & Jackson Blvd,1,1,41.89102,-87.6173,41.87770796,-87.63532114,0,0,51,0,19,28/06/2013,28/06/2013,31,38,60,8,11,0,8,43,0,2013,6,28,2013,6,28
165,8:14:00,8:23:00,546,350,Ashland Ave & Chicago Ave,TA1305000011,Michigan Ave & Lake St,1,0,41.895966,-87.667747,41.88605812,-87.62428934,0,0,247,0,43,28/06/2013,28/06/2013,14,34,31,8,14,0,8,23,0,2013,6,28,2013,6,28
166,8:17:00,9:04:00,2789,85,Michigan Ave & Oak St,76,DuSable Lake Shore Dr & Monroe St,0,-1,41.90096039,-87.62377664,41.88105,-87.61697,0,0,42,0,300,28/06/2013,28/06/2013,21,39,-1,8,17,0,9,4,0,2013,6,28,2013,6,28
167,8:18:00,9:21:00,3760,26,McClurg Ct & Illinois St,45,Michigan Ave & Ida B Wells Dr,0,-1,41.89102,-87.6173,41.8760656,-87.62443336,0,0,51,0,40,28/06/2013,28/06/2013,31,14,-1,8,18,0,9,21,0,2013,6,28,2013,6,28
168,8:19:00,8:45:00,1593,30,Ashland Ave & Augusta Blvd,TA1305000030,Clark St & Randolph St,0,-1,41.899643,-87.6677,41.88457623,-87.63188991,0,0,248,0,5,28/06/2013,28/06/2013,14,42,-1,8,19,0,8,45,0,2013,6,28,2013,6,28
169,8:21:00,8:31:00,583,350,Ashland Ave & Chicago Ave,TA1305000032,Clinton St & Madison St,1,0,41.895966,-87.667747,41.8815824,-87.64127743,0,0,247,0,301,28/06/2013,28/06/2013,14,27,35,8,21,0,8,31,0,2013,6,28,2013,6,28
170,8:21:00,8:33:00,746,WL-012,Clinton St & Washington Blvd,74,Kingsbury St & Erie St,0,-1,41.88338,-87.64117,41.89384315,-87.64185116,0,0,10,0,265,28/06/2013,28/06/2013,29,23,-1,8,21,0,8,33,0,2013,6,28,2013,6,28
171,8:23:00,8:32:00,553,60,Dayton St & North Ave,TA1306000009,Larrabee St & Kingsbury St,1,0,41.91057803,-87.64942193,41.897764,-87.642884,0,0,58,0,12,28/06/2013,28/06/2013,19,43,42,8,23,0,8,32,0,2013,6,28,2013,6,28
172,8:23:00,8:46:00,1368,TA1305000011,Michigan Ave & Lake St,TA1305000011,Michigan Ave & Lake St,0,-1,41.88605812,-87.62428934,41.88605812,-87.62428934,0,0,43,0,43,28/06/2013,28/06/2013,34,34,-1,8,23,0,8,46,0,2013,6,28,2013,6,28
173,8:24:00,8:34:00,613,WL-012,Clinton St & Washington Blvd,TA1305000030,Clark St & Randolph St,1,1,41.88338,-87.64117,41.88457623,-87.63188991,0,0,10,0,5,28/06/2013,28/06/2013,29,42,33,8,24,0,8,34,0,2013,6,28,2013,6,28
174,8:25:00,8:40:00,895,75,Canal St & Jackson Blvd,22,May St & Taylor St,1,0,41.87811421,-87.63997112,41.8694821,-87.6554864,0,0,138,0,160,28/06/2013,28/06/2013,50,15,23,8,25,0,8,40,0,2013,6,28,2013,6,28
175,8:25:00,8:42:00,1057,29,Noble St & Milwaukee Ave,TA1305000032,Clinton St & Madison St,0,-1,41.90068,-87.6626,41.8815824,-87.64127743,0,0,290,0,301,28/06/2013,28/06/2013,13,27,-1,8,25,0,8,42,0,2013,6,28,2013,6,28
176,8:27:00,8:38:00,703,66,Clinton St & Lake St,75,Canal St & Jackson Blvd,1,0,41.88583274,-87.64138231,41.87811421,-87.63997112,0,0,21,0,138,28/06/2013,28/06/2013,22,50,40,8,27,0,8,38,0,2013,6,28,2013,6,28
177,8:27:00,8:54:00,1629,TA1305000041,Damen Ave & Pierce Ave,TA1305000011,Michigan Ave & Lake St,1,1,41.90939601,-87.67769193,41.88605812,-87.62428934,0,0,65,0,43,28/06/2013,28/06/2013,21,34,33,8,27,0,8,54,0,2013,6,28,2013,6,28
178,8:29:00,8:49:00,1175,66,Clinton St & Lake St,72,Wabash Ave & 16th St,1,0,41.88583274,-87.64138231,41.86012138,-87.62772919,0,0,21,0,148,28/06/2013,28/06/2013,22,37,38,8,29,0,8,49,0,2013,6,28,2013,6,28
179,8:30:00,8:48:00,1105,TA1305000041,Damen Ave & Pierce Ave,75,Canal St & Jackson Blvd,1,0,41.90939601,-87.67769193,41.87811421,-87.63997112,0,0,65,0,138,28/06/2013,28/06/2013,21,50,30,8,30,0,8,48,0,2013,6,28,2013,6,28
180,8:31:00,8:40:00,562,TA1306000025,Racine Ave & Congress Pkwy,TA1306000025,Racine Ave & Congress Pkwy,1,0,41.87464,-87.65703,41.87464,-87.65703,0,0,76,0,76,28/06/2013,28/06/2013,19,19,46,8,31,0,8,40,0,2013,6,28,2013,6,28
181,8:32:00,8:35:00,176,22,May St & Taylor St,19,Throop St & Taylor St,1,0,41.8694821,-87.6554864,41.869417,-87.660996,0,0,160,0,139,28/06/2013,28/06/2013,15,15,26,8,32,0,8,35,0,2013,6,28,2013,6,28
182,8:34:00,8:46:00,738,WL-011,Jefferson St & Monroe St,74,Kingsbury St & Erie St,1,0,41.880422,-87.642746,41.89384315,-87.64185116,0,0,38,0,265,28/06/2013,28/06/2013,15,23,47,8,34,0,8,46,0,2013,6,28,2013,6,28
183,8:37:00,8:50:00,814,TA1307000119,Clarendon Ave & Leland Ave,TA1305000005,Dearborn St & Adams St,1,1,41.967968,-87.650001,41.87935636,-87.62979104,0,0,385,0,20,28/06/2013,28/06/2013,14,15,36,8,37,0,8,50,0,2013,6,28,2013,6,28
184,8:40:00,8:59:00,1131,75,Canal St & Jackson Blvd,31,Franklin St & Chicago Ave,1,0,41.87811421,-87.63997112,41.89680204,-87.63563839,0,0,138,0,17,28/06/2013,28/06/2013,50,22,40,8,40,0,8,59,0,2013,6,28,2013,6,28
185,8:42:00,8:56:00,871,WL-012,Clinton St & Washington Blvd,TA1305000029,State St & Randolph St,1,0,41.88338,-87.64117,41.8847302,-87.62773357,0,0,10,0,2,28/06/2013,28/06/2013,29,23,36,8,42,0,8,56,0,2013,6,28,2013,6,28
186,8:42:00,10:12:00,5377,26,McClurg Ct & Illinois St,TA1305000004,McCormick Place,0,-1,41.89102,-87.6173,41.85137517,-87.61883465,0,0,51,0,106,28/06/2013,28/06/2013,31,26,-1,8,42,0,10,12,0,2013,6,28,2013,6,28
187,8:42:00,10:14:00,5551,22,May St & Taylor St,22,May St & Taylor St,1,0,41.8694821,-87.6554864,41.8694821,-87.6554864,0,0,160,0,160,28/06/2013,28/06/2013,15,15,23,8,42,0,10,14,0,2013,6,28,2013,6,28
188,8:43:00,8:51:00,532,31,Franklin St & Chicago Ave,66,Clinton St & Lake St,1,0,41.89680204,-87.63563839,41.88583274,-87.64138231,0,0,17,0,21,28/06/2013,28/06/2013,22,22,43,8,43,0,8,51,0,2013,6,28,2013,6,28
189,8:43:00,8:57:00,881,TA1305000014,Clark St & Wrightwood Ave,TA1306000009,Larrabee St & Kingsbury St,1,0,41.929546,-87.643118,41.897764,-87.642884,0,0,209,0,12,28/06/2013,28/06/2013,15,43,38,8,43,0,8,57,0,2013,6,28,2013,6,28
190,8:45:00,9:11:00,1606,15,Racine Ave & 18th St,TA1305000002,Wabash Ave & Roosevelt Rd,1,0,41.85818061,-87.65648665,41.867173,-87.62595501,0,0,164,0,31,28/06/2013,28/06/2013,12,20,29,8,45,0,9,11,0,2013,6,28,2013,6,28
191,8:45:00,9:16:00,1884,TA1305000041,Damen Ave & Pierce Ave,TA1305000011,Michigan Ave & Lake St,1,0,41.90939601,-87.67769193,41.88605812,-87.62428934,0,0,65,0,43,28/06/2013,28/06/2013,21,34,26,8,45,0,9,16,0,2013,6,28,2013,6,28
192,8:49:00,9:01:00,704,66,Clinton St & Lake St,TA1305000030,Clark St & Randolph St,1,0,41.88583274,-87.64138231,41.88457623,-87.63188991,0,0,21,0,5,28/06/2013,28/06/2013,22,42,56,8,49,0,9,1,0,2013,6,28,2013,6,28
193,8:49:00,9:01:00,725,75,Canal St & Jackson Blvd,TA1305000030,Clark St & Randolph St,1,0,41.87811421,-87.63997112,41.88457623,-87.63188991,0,0,138,0,5,28/06/2013,28/06/2013,50,42,40,8,49,0,9,1,0,2013,6,28,2013,6,28
194,8:49:00,9:03:00,802,75,Canal St & Jackson Blvd,350,Ashland Ave & Chicago Ave,1,0,41.87811421,-87.63997112,41.895966,-87.667747,0,0,138,0,247,28/06/2013,28/06/2013,50,14,51,8,49,0,9,3,0,2013,6,28,2013,6,28
195,8:49:00,9:07:00,1106,WL-012,Clinton St & Washington Blvd,19,Throop St & Taylor St,0,-1,41.88338,-87.64117,41.869417,-87.660996,0,0,10,0,139,28/06/2013,28/06/2013,29,15,-1,8,49,0,9,7,0,2013,6,28,2013,6,28
196,8:49:00,9:20:00,1895,31,Franklin St & Chicago Ave,TA1305000029,State St & Randolph St,0,-1,41.89680204,-87.63563839,41.8847302,-87.62773357,0,0,17,0,2,28/06/2013,28/06/2013,22,23,-1,8,49,0,9,20,0,2013,6,28,2013,6,28
197,8:53:00,9:09:00,1007,31,Franklin St & Chicago Ave,75,Canal St & Jackson Blvd,0,-1,41.89680204,-87.63563839,41.87811421,-87.63997112,0,0,17,0,138,28/06/2013,28/06/2013,22,50,-1,8,53,0,9,9,0,2013,6,28,2013,6,28
